id,documentId,pageNumber,tableId,row,column,content,originalContent,cleanedContent,confidence,status,reviewerId,reviewedAt,updatedAt,_rid,_self,_etag,_attachments,_ts,blobName,riding
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row9_col6,563d4203-d626-4626-9f14-83dba55738ef,3,1,9,6,52,52,52,0.9786666666666667,approved,,,2025-04-28T11:52:25Z,6ookALMJiOLHDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLHDAAAAAAAAA==/,"""0000a71f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row9_col7,563d4203-d626-4626-9f14-83dba55738ef,3,1,9,7,179,179,179,0.8808571428571428,needs_review,,,2025-04-28T11:52:25Z,6ookALMJiOLIDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLIDAAAAAAAAA==/,"""0000a81f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row9_col8,563d4203-d626-4626-9f14-83dba55738ef,3,1,9,8,347,347,347,0.9831428571428571,approved,,,2025-04-28T11:52:25Z,6ookALMJiOLJDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLJDAAAAAAAAA==/,"""0000a91f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row10_col0,563d4203-d626-4626-9f14-83dba55738ef,3,1,10,0,9,9,9,0.995,approved,,,2025-04-28T11:52:25Z,6ookALMJiOLKDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLKDAAAAAAAAA==/,"""0000aa1f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row10_col1,563d4203-d626-4626-9f14-83dba55738ef,3,1,10,1,149,149,149,0.8654285714285713,needs_review,,,2025-04-28T11:52:25Z,6ookALMJiOLLDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLLDAAAAAAAAA==/,"""0000ab1f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row10_col2,563d4203-d626-4626-9f14-83dba55738ef,3,1,10,2,82,82,82,0.79425,needs_review,,,2025-04-28T11:52:25Z,6ookALMJiOLMDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLMDAAAAAAAAA==/,"""0000ac1f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row10_col3,563d4203-d626-4626-9f14-83dba55738ef,3,1,10,3,31,31,31,0.8484,needs_review,,,2025-04-28T11:52:25Z,6ookALMJiOLNDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLNDAAAAAAAAA==/,"""0000ad1f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row10_col4,563d4203-d626-4626-9f14-83dba55738ef,3,1,10,4,180,180,180,0.852,needs_review,,,2025-04-28T11:52:25Z,6ookALMJiOLODAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLODAAAAAAAAA==/,"""0000ae1f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row10_col5,563d4203-d626-4626-9f14-83dba55738ef,3,1,10,5,22,22,22,0.931,approved,,,2025-04-28T11:52:25Z,6ookALMJiOLPDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLPDAAAAAAAAA==/,"""0000af1f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row10_col6,563d4203-d626-4626-9f14-83dba55738ef,3,1,10,6,53,53,53,0.9960000000000001,approved,,,2025-04-28T11:52:25Z,6ookALMJiOLQDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLQDAAAAAAAAA==/,"""0000b01f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row10_col7,563d4203-d626-4626-9f14-83dba55738ef,3,1,10,7,179,179,179,0.8808571428571428,needs_review,,,2025-04-28T11:52:25Z,6ookALMJiOLRDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLRDAAAAAAAAA==/,"""0000b11f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row10_col8,563d4203-d626-4626-9f14-83dba55738ef,3,1,10,8,217,217,217,0.8324444444444445,needs_review,,,2025-04-28T11:52:25Z,6ookALMJiOLSDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLSDAAAAAAAAA==/,"""0000b21f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row11_col0,563d4203-d626-4626-9f14-83dba55738ef,3,1,11,0,10,10,10,0.7994285714285715,needs_review,,,2025-04-28T11:52:25Z,6ookALMJiOLTDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLTDAAAAAAAAA==/,"""0000b31f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row11_col1,563d4203-d626-4626-9f14-83dba55738ef,3,1,11,1,181,181,181,0.8487692307692308,needs_review,,,2025-04-28T11:52:25Z,6ookALMJiOLUDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLUDAAAAAAAAA==/,"""0000b41f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row11_col2,563d4203-d626-4626-9f14-83dba55738ef,3,1,11,2,78,78,78,0.9656666666666666,approved,,,2025-04-28T11:52:25Z,6ookALMJiOLVDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLVDAAAAAAAAA==/,"""0000b51f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row11_col3,563d4203-d626-4626-9f14-83dba55738ef,3,1,11,3,32,32,32,0.9870000000000001,approved,,,2025-04-28T11:52:25Z,6ookALMJiOLWDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLWDAAAAAAAAA==/,"""0000b61f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row11_col4,563d4203-d626-4626-9f14-83dba55738ef,3,1,11,4,181,181,181,0.8487692307692308,needs_review,,,2025-04-28T11:52:25Z,6ookALMJiOLXDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLXDAAAAAAAAA==/,"""0000b71f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row11_col5,563d4203-d626-4626-9f14-83dba55738ef,3,1,11,5,,,,1.0,approved,,,2025-04-28T11:52:25Z,6ookALMJiOLYDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLYDAAAAAAAAA==/,"""0000b81f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row11_col6,563d4203-d626-4626-9f14-83dba55738ef,3,1,11,6,54,54,54,0.985,approved,,,2025-04-28T11:52:25Z,6ookALMJiOLZDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLZDAAAAAAAAA==/,"""0000b91f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row11_col7,563d4203-d626-4626-9f14-83dba55738ef,3,1,11,7,182,182,182,0.8387999999999999,needs_review,,,2025-04-28T11:52:25Z,6ookALMJiOLaDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLaDAAAAAAAAA==/,"""0000ba1f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row11_col8,563d4203-d626-4626-9f14-83dba55738ef,3,1,11,8,268,268,268,0.9728333333333333,approved,,,2025-04-28T11:52:25Z,6ookALMJiOLbDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLbDAAAAAAAAA==/,"""0000bb1f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row12_col0,563d4203-d626-4626-9f14-83dba55738ef,3,1,12,0,11,11,11,0.7680000000000001,needs_review,,,2025-04-28T11:52:25Z,6ookALMJiOLcDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLcDAAAAAAAAA==/,"""0000bc1f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row12_col1,563d4203-d626-4626-9f14-83dba55738ef,3,1,12,1,169,169,169,0.8856923076923078,needs_review,,,2025-04-28T11:52:25Z,6ookALMJiOLdDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLdDAAAAAAAAA==/,"""0000bd1f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row12_col2,563d4203-d626-4626-9f14-83dba55738ef,3,1,12,2,230,230,230,0.98325,approved,,,2025-04-28T11:52:25Z,6ookALMJiOLeDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLeDAAAAAAAAA==/,"""0000be1f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row12_col3,563d4203-d626-4626-9f14-83dba55738ef,3,1,12,3,33,33,33,0.97675,approved,,,2025-04-28T11:52:25Z,6ookALMJiOLfDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLfDAAAAAAAAA==/,"""0000bf1f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row12_col4,563d4203-d626-4626-9f14-83dba55738ef,3,1,12,4,169,169,169,0.8856923076923078,needs_review,,,2025-04-28T11:52:25Z,6ookALMJiOLgDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLgDAAAAAAAAA==/,"""0000c01f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row12_col5,563d4203-d626-4626-9f14-83dba55738ef,3,1,12,5,211,211,211,0.8328888888888889,needs_review,,,2025-04-28T11:52:25Z,6ookALMJiOLhDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLhDAAAAAAAAA==/,"""0000c11f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row12_col6,563d4203-d626-4626-9f14-83dba55738ef,3,1,12,6,55,55,55,0.9955,approved,,,2025-04-28T11:52:25Z,6ookALMJiOLiDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLiDAAAAAAAAA==/,"""0000c21f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row12_col7,563d4203-d626-4626-9f14-83dba55738ef,3,1,12,7,151,151,151,0.8343333333333334,needs_review,,,2025-04-28T11:52:25Z,6ookALMJiOLjDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLjDAAAAAAAAA==/,"""0000c31f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row12_col8,563d4203-d626-4626-9f14-83dba55738ef,3,1,12,8,3,3,3,0.9966666666666667,approved,,,2025-04-28T11:52:25Z,6ookALMJiOLkDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLkDAAAAAAAAA==/,"""0000c41f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row13_col0,563d4203-d626-4626-9f14-83dba55738ef,3,1,13,0,12,12,12,0.793142857142857,needs_review,,,2025-04-28T11:52:25Z,6ookALMJiOLlDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLlDAAAAAAAAA==/,"""0000c51f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
563d4203-d626-4626-9f14-83dba55738ef_page3_tbl1_row13_col1,563d4203-d626-4626-9f14-83dba55738ef,3,1,13,1,179,179,179,0.8808571428571428,needs_review,,,2025-04-28T11:52:25Z,6ookALMJiOLmDAAAAAAAAA==,dbs/6ookAA==/colls/6ookALMJiOI=/docs/6ookALMJiOLmDAAAAAAAAA==/,"""0000c61f-0000-0a00-0000-680f6bf90000""",attachments/,1745841145,,
